Employee_ID,Employee_Name,Gender,Date_of_Birth,Location,Department,Cost_Center,Job_Title,Grade,Employment_Type,Work_Mode,Hire_Date,Exit_Date,Employment_Status,Manager_ID,FTE,Education,Prior_Experience_Years,Recruitment_Source,Critical_Role
E03852,Employee 3852,Male,1995-03-08,Gurugram,Technology,CC100,Engineering Manager,G3,Permanent,Hybrid,2023-02-25,,Active,E04621,1.0,Bachelor's,4,Company Website,No
E03853,Employee 3853,Male,1990-11-09,Gurugram,Customer Success,CC700,Customer Success Manager,G1,Permanent,Hybrid,2021-11-07,2025-03-03,Exited,E02743,1.0,PhD,14,Agency,No
E03854,Employee 3854,Male,1986-02-28,Bengaluru,Operations,CC300,Operations Analyst,G4,Permanent,Onsite,2024-05-17,2026-07-02,Exited,E00281,1.0,Bachelor's,2,Company Website,Yes
E03855,Employee 3855,Female,1993-05-11,Pune,Technology,CC100,Tech Lead,G1,Permanent,Onsite,2026-05-15,,Active,E01180,1.0,Master's,16,Agency,No
E03856,Employee 3856,Female,1993-10-03,Hyderabad,Customer Success,CC700,Support Analyst,G3,Intern,Onsite,2026-07-10,,Active,E00191,1.0,MBA,16,LinkedIn,No
E03857,Employee 3857,Male,1991-03-25,Gurugram,Sales,CC200,Sales Executive,G3,Permanent,Hybrid,2019-05-23,,Active,E01347,1.0,Master's,8,Job Portal,No
E03858,Employee 3858,Female,1984-11-13,Bengaluru,Supply Chain,CC800,Procurement Specialist,G5,Permanent,Hybrid,2022-06-14,,Active,,1.0,PhD,3,LinkedIn,No
E03859,Employee 3859,Female,1975-02-28,Mumbai,Finance,CC400,Finance Manager,G3,Contract,Hybrid,2018-05-29,,Active,E04248,0.5,M.Tech,16,LinkedIn,No
E03860,Employee 3860,Male,1983-08-16,Chennai,Human Resources,CC500,HR Business Partner,G3,Permanent,Onsite,2022-01-23,,Active,E02410,1.0,PhD,16,Referral,No
E03861,Employee 3861,Female,1975-06-29,Hyderabad,Finance,CC400,Finance Analyst,G2,Permanent,Hybrid,2020-01-05,,Active,E03895,1.0,Master's,7,Company Website,No
E03862,Employee 3862,Male,1992-04-19,Pune,Technology,CC100,Engineering Manager,G2,Contract,Remote,2017-07-03,,Active,E04117,1.0,M.Tech,18,LinkedIn,Yes
E03863,Employee 3863,Female,1979-08-12,Bengaluru,Technology,CC100,Tech Lead,G1,Permanent,Hybrid,2019-05-30,2023-12-30,Exited,E03662,1.0,B.Tech,15,LinkedIn,No
E03864,Employee 3864,Female,1999-06-27,Mumbai,Operations,CC300,Team Lead,G2,Contract,Hybrid,2021-02-08,,Active,E04591,0.5,Master's,2,Referral,No
E03865,Employee 3865,Male,1994-08-29,Hyderabad,Operations,CC300,Operations Manager,G3,Permanent,Onsite,2024-05-06,,Active,E02192,1.0,MBA,5,Agency,Yes
E03866,Employee 3866,Male,1985-07-30,Pune,Human Resources,CC500,Talent Acquisition Specialist,G5,Permanent,Hybrid,2025-07-20,,Active,,1.0,Bachelor's,9,Company Website,No
E03867,Employee 3867,Male,1980-04-19,Bengaluru,Marketing,CC600,Product Marketing Manager,G6,Permanent,Onsite,2024-11-27,2026-03-14,Exited,E03465,1.0,PhD,16,Agency,No
E03868,Employee 3868,Male,1991-07-20,Gurugram,Customer Success,CC700,Customer Success Executive,G4,Permanent,Hybrid,2018-01-06,,Active,,1.0,M.Tech,10,LinkedIn,No
E03869,Employee 3869,Male,1984-02-02,Hyderabad,Sales,CC200,Sales Analyst,G2,Permanent,Hybrid,2024-07-21,,Active,,1.0,Bachelor's,4,Agency,No
E03870,Employee 3870,Female,1997-05-07,Noida,Technology,CC100,Tech Lead,G1,Permanent,Onsite,2024-04-27,,Active,E02675,1.0,Master's,6,Campus,No
E03871,Employee 3871,Male,1994-10-07,Gurugram,Sales,CC200,Sales Analyst,G5,Permanent,Hybrid,2017-04-10,2023-05-20,Exited,E03465,1.0,PhD,18,Internal Mobility,No
E03872,Employee 3872,Male,1994-12-26,Mumbai,Operations,CC300,Operations Analyst,G3,Permanent,Remote,2025-04-19,,Active,E04000,1.0,B.Tech,17,Job Portal,No
E03873,Employee 3873,Female,2000-02-07,Gurugram,Sales,CC200,Sales Analyst,G4,Permanent,Hybrid,2022-11-29,,Active,,1.0,M.Tech,5,Referral,No
E03874,Employee 3874,Female,1989-06-11,Gurugram,Finance,CC400,Senior Finance Analyst,G1,Permanent,Hybrid,2017-03-26,,Active,E04636,1.0,B.Tech,3,Campus,No
E03875,Employee 3875,Male,1990-02-03,Hyderabad,Sales,CC200,Key Account Manager,G3,Permanent,Hybrid,2021-10-18,,Active,,1.0,PhD,4,Internal Mobility,No
E03876,Employee 3876,Female,1985-05-12,Pune,Technology,CC100,Tech Lead,G1,Permanent,Hybrid,2025-10-19,,Active,E04480,1.0,M.Tech,11,Job Portal,No
E03877,Employee 3877,Female,1985-09-27,Mumbai,Operations,CC300,Operations Manager,G2,Permanent,Hybrid,2019-11-18,,Active,E01324,1.0,MBA,13,LinkedIn,No
E03878,Employee 3878,Male,2003-05-23,Hyderabad,Human Resources,CC500,HR Business Partner,G2,Intern,Remote,2024-11-10,,Active,E02609,0.5,PhD,13,LinkedIn,No
E03879,Employee 3879,Female,1985-12-13,Hyderabad,Supply Chain,CC800,Planner,G3,Contract,Remote,2022-07-25,,Active,E04195,0.75,Master's,14,Referral,No
E03880,Employee 3880,Male,1989-04-20,Hyderabad,Marketing,CC600,Marketing Executive,G2,Permanent,Hybrid,2019-10-21,,Active,E04950,1.0,Bachelor's,3,Agency,Yes
E03881,Employee 3881,Male,1997-04-13,Gurugram,Customer Success,CC700,Customer Success Executive,G4,Contract,Hybrid,2022-02-03,,Active,,0.5,Bachelor's,5,Campus,No
E03882,Employee 3882,Male,1991-01-03,Noida,Finance,CC400,Finance Manager,G3,Permanent,Hybrid,2018-04-27,,Active,E04858,1.0,B.Tech,2,Company Website,Yes
E03883,Employee 3883,Male,1990-09-06,Hyderabad,Operations,CC300,Team Lead,G4,Contract,Hybrid,2022-02-12,,Active,,0.75,PhD,3,Referral,No
E03884,Employee 3884,Male,2000-08-29,Bengaluru,Customer Success,CC700,Customer Success Executive,G3,Permanent,Hybrid,2024-08-06,,Active,E04519,1.0,PhD,14,Agency,No
E03885,Employee 3885,Male,1982-01-23,Bengaluru,Marketing,CC600,Brand Manager,G2,Permanent,Remote,2025-03-19,,Active,E01090,1.0,MBA,14,LinkedIn,No
E03886,Employee 3886,Male,1981-11-11,Hyderabad,Technology,CC100,Data Analyst,G2,Permanent,Onsite,2024-04-06,,Active,E03623,1.0,Master's,0,Company Website,No
E03887,Employee 3887,Male,1985-08-13,Gurugram,Technology,CC100,Engineering Manager,G5,Contract,Onsite,2025-06-20,,Active,,0.5,Bachelor's,9,Agency,No
E03888,Employee 3888,Female,1997-11-04,Chennai,Supply Chain,CC800,Supply Chain Analyst,G4,Contract,Onsite,2021-09-30,,Active,,1.0,B.Tech,2,Company Website,Yes
E03889,Employee 3889,Male,2000-03-10,Gurugram,Marketing,CC600,Marketing Executive,G3,Intern,Remote,2024-12-15,,Active,E01643,0.5,MBA,2,Campus,No
E03890,Employee 3890,Non-binary,1985-02-23,Chennai,Marketing,CC600,Digital Marketing Analyst,G1,Contract,Hybrid,2022-02-23,2026-05-10,Exited,E03437,0.5,PhD,16,Job Portal,No
E03891,Employee 3891,Male,1998-04-22,Chennai,Operations,CC300,Team Lead,G4,Permanent,Onsite,2024-04-02,,Active,,1.0,PhD,9,Internal Mobility,No
E03892,Employee 3892,Male,1993-03-26,Gurugram,Finance,CC400,Finance Analyst,G5,Permanent,Onsite,2021-12-27,,Active,,1.0,Master's,5,Company Website,No
E03893,Employee 3893,Male,1994-02-14,Gurugram,Customer Success,CC700,Customer Success Manager,G3,Permanent,Remote,2021-03-24,2025-07-31,Exited,E02647,1.0,M.Tech,11,Internal Mobility,No
E03894,Employee 3894,Female,1990-02-21,Mumbai,Finance,CC400,Senior Finance Analyst,G3,Contract,Remote,2022-02-16,,Active,E01735,1.0,Bachelor's,15,LinkedIn,No
E03895,Employee 3895,Female,1994-06-28,Hyderabad,Marketing,CC600,Product Marketing Manager,G4,Permanent,Onsite,2017-11-12,,Active,,1.0,MBA,12,Campus,No
E03896,Employee 3896,Female,1983-03-02,Chennai,Supply Chain,CC800,Planner,G3,Permanent,Hybrid,2026-04-01,,Active,E04210,1.0,B.Tech,3,Company Website,No
E03897,Employee 3897,Male,1986-03-21,Mumbai,Marketing,CC600,Digital Marketing Analyst,G1,Permanent,Hybrid,2025-07-21,,Active,E01563,1.0,PhD,1,Campus,No
E03898,Employee 3898,Male,1989-10-20,Hyderabad,Customer Success,CC700,Customer Success Manager,G3,Permanent,Hybrid,2019-02-18,,Active,E00050,1.0,B.Tech,15,Agency,No
E03899,Employee 3899,Male,1974-09-05,Hyderabad,Sales,CC200,Sales Executive,G1,Permanent,Hybrid,2019-03-17,2022-01-21,Exited,E01833,1.0,MBA,9,Referral,Yes
E03900,Employee 3900,Female,1998-04-20,Mumbai,Sales,CC200,Key Account Manager,G3,Intern,Hybrid,2023-07-18,,Active,,0.75,Bachelor's,16,LinkedIn,No
E03901,Employee 3901,Male,1976-08-23,Mumbai,Finance,CC400,Finance Manager,G3,Permanent,Hybrid,2018-02-13,,Active,E03710,1.0,M.Tech,15,Company Website,No
E03902,Employee 3902,Male,1976-06-25,Mumbai,Marketing,CC600,Digital Marketing Analyst,G5,Intern,Hybrid,2017-01-30,,Active,,1.0,M.Tech,9,Agency,No
E03903,Employee 3903,Male,1979-05-10,Bengaluru,Customer Success,CC700,Customer Success Manager,G4,Permanent,Hybrid,2019-08-17,,Active,,1.0,M.Tech,11,Campus,No
E03904,Employee 3904,Male,1993-11-19,Hyderabad,Supply Chain,CC800,Procurement Specialist,G4,Permanent,Onsite,2026-06-15,,Active,,1.0,MBA,14,Agency,No
E03905,Employee 3905,Male,1981-06-03,Chennai,Supply Chain,CC800,Logistics Manager,G4,Permanent,Onsite,2023-12-02,,Active,,1.0,PhD,7,Campus,No
E03906,Employee 3906,Female,1977-02-17,Bengaluru,Sales,CC200,Sales Analyst,G4,Permanent,Hybrid,2018-02-24,,Active,,1.0,PhD,12,Job Portal,No
E03907,Employee 3907,Male,1981-04-27,Mumbai,Sales,CC200,Sales Executive,G3,Intern,Hybrid,2022-08-15,,Active,,0.75,B.Tech,10,Campus,Yes
E03908,Employee 3908,Female,1984-07-04,Hyderabad,Human Resources,CC500,L&D Specialist,G5,Permanent,Hybrid,2018-05-13,,Active,,1.0,Master's,9,Referral,No
E03909,Employee 3909,Female,1987-09-05,Noida,Sales,CC200,Sales Executive,G3,Permanent,Hybrid,2025-06-04,,Active,E03777,1.0,M.Tech,1,Company Website,Yes
E03910,Employee 3910,Female,1996-12-28,Gurugram,Human Resources,CC500,Talent Acquisition Specialist,G5,Permanent,Remote,2024-02-14,,Active,,1.0,Bachelor's,11,Company Website,No
E03911,Employee 3911,Female,1989-11-03,Gurugram,Human Resources,CC500,HR Business Partner,G4,Permanent,Hybrid,2021-08-02,,Active,,1.0,Master's,18,Agency,No
E03912,Employee 3912,Female,1994-08-24,Hyderabad,Supply Chain,CC800,Planner,G4,Permanent,Hybrid,2018-11-16,2025-10-01,Exited,E00128,1.0,M.Tech,12,Company Website,No
E03913,Employee 3913,Female,1992-03-21,Gurugram,Finance,CC400,Finance Analyst,G4,Permanent,Hybrid,2026-08-04,,Active,,1.0,Bachelor's,1,Company Website,Yes
E03914,Employee 3914,Female,1979-03-16,Bengaluru,Operations,CC300,Operations Analyst,G3,Permanent,Hybrid,2023-03-19,,Active,,1.0,PhD,16,Referral,No
E03915,Employee 3915,Female,1993-01-14,Hyderabad,Operations,CC300,Operations Manager,G2,Permanent,Hybrid,2025-04-05,,Active,E04544,1.0,B.Tech,17,Referral,No
E03916,Employee 3916,Male,1997-11-09,Bengaluru,Sales,CC200,Regional Sales Manager,G5,Permanent,Hybrid,2025-05-22,2026-03-03,Exited,E04497,1.0,B.Tech,16,LinkedIn,No
E03917,Employee 3917,Female,1991-03-21,Chennai,Supply Chain,CC800,Procurement Specialist,G4,Permanent,Onsite,2018-05-12,2026-07-19,Exited,,1.0,M.Tech,16,Internal Mobility,No
E03918,Employee 3918,Male,1989-12-20,Noida,Human Resources,CC500,HR Manager,G4,Permanent,Hybrid,2021-11-07,,Active,,1.0,MBA,8,Company Website,No
E03919,Employee 3919,Male,2001-11-01,Pune,Customer Success,CC700,Customer Success Manager,G4,Permanent,Hybrid,2024-08-18,,Active,,1.0,M.Tech,9,LinkedIn,No
E03920,Employee 3920,Female,1998-04-16,Chennai,Marketing,CC600,Product Marketing Manager,G4,Permanent,Onsite,2025-07-09,,Active,,1.0,Master's,7,Agency,No
E03921,Employee 3921,Female,1994-12-10,Noida,Human Resources,CC500,HR Manager,G2,Permanent,Onsite,2026-05-26,,Active,E03744,1.0,Master's,5,Agency,No
E03922,Employee 3922,Male,1995-09-18,Mumbai,Finance,CC400,Finance Analyst,G2,Permanent,Remote,2017-12-04,,Active,E03868,1.0,B.Tech,13,Company Website,No
E03923,Employee 3923,Male,2000-11-13,Gurugram,Technology,CC100,Senior Software Engineer,G2,Permanent,Onsite,2023-12-23,,Active,E02358,1.0,M.Tech,17,Internal Mobility,No
E03924,Employee 3924,Male,1982-11-29,Noida,Human Resources,CC500,HR Executive,G3,Permanent,Onsite,2020-08-19,,Active,E04163,1.0,M.Tech,7,Internal Mobility,No
E03925,Employee 3925,Female,1982-10-31,Bengaluru,Technology,CC100,Data Analyst,G4,Permanent,Hybrid,2021-08-02,,Active,,1.0,Bachelor's,16,Referral,No
E03926,Employee 3926,Female,1992-05-23,Noida,Marketing,CC600,Digital Marketing Analyst,G6,Contract,Hybrid,2021-03-26,,Active,,0.75,MBA,2,Agency,No
E03927,Employee 3927,Male,1980-04-06,Hyderabad,Operations,CC300,Operations Executive,G5,Permanent,Remote,2022-03-14,,Active,,1.0,PhD,10,Company Website,No
E03928,Employee 3928,Female,1986-01-22,Gurugram,Human Resources,CC500,HR Business Partner,G3,Permanent,Onsite,2023-03-17,2025-03-17,Exited,E04757,1.0,PhD,10,Referral,No
E03929,Employee 3929,Female,1984-12-07,Pune,Operations,CC300,Team Lead,G6,Permanent,Hybrid,2019-10-01,,Active,,1.0,MBA,8,Campus,No
E03930,Employee 3930,Female,1987-12-06,Pune,Customer Success,CC700,Customer Success Executive,G4,Permanent,Remote,2025-03-28,,Active,,1.0,MBA,7,Internal Mobility,No
E03931,Employee 3931,Female,1978-12-31,Mumbai,Customer Success,CC700,Customer Success Manager,G1,Permanent,Hybrid,2017-02-18,2022-06-18,Exited,E00667,1.0,Bachelor's,11,Referral,No
E03932,Employee 3932,Female,1980-06-24,Mumbai,Marketing,CC600,Product Marketing Manager,G2,Permanent,Onsite,2023-08-01,,Active,E01307,1.0,PhD,18,Company Website,No
E03933,Employee 3933,Female,1997-05-18,Hyderabad,Finance,CC400,Finance Manager,G3,Permanent,Onsite,2022-01-26,,Active,E00095,1.0,B.Tech,2,Campus,No
E03934,Employee 3934,Male,1982-06-27,Hyderabad,Marketing,CC600,Marketing Executive,G5,Permanent,Remote,2019-12-19,,Active,,1.0,PhD,2,Referral,Yes
E03935,Employee 3935,Female,2003-07-13,Chennai,Human Resources,CC500,HR Manager,G4,Permanent,Remote,2024-11-15,,Active,,1.0,PhD,3,Company Website,No
E03936,Employee 3936,Female,1983-03-08,Pune,Finance,CC400,Finance Manager,G1,Permanent,Hybrid,2022-08-10,,Active,,1.0,Master's,14,Company Website,No
E03937,Employee 3937,Non-binary,1994-04-11,Mumbai,Customer Success,CC700,Customer Success Executive,G2,Intern,Onsite,2019-11-21,,Active,,0.5,M.Tech,17,Job Portal,No
E03938,Employee 3938,Female,1993-02-26,Noida,Sales,CC200,Key Account Manager,G2,Permanent,Hybrid,2024-07-02,,Active,E01494,1.0,M.Tech,4,Job Portal,No
E03939,Employee 3939,Male,1992-07-09,Hyderabad,Technology,CC100,Senior Software Engineer,G2,Permanent,Remote,2019-05-20,,Active,E04560,1.0,Bachelor's,16,Referral,No
E03940,Employee 3940,Female,1976-07-19,Chennai,Technology,CC100,Data Analyst,G3,Permanent,Onsite,2017-07-28,2026-01-17,Exited,E02609,1.0,Master's,17,LinkedIn,No
E03941,Employee 3941,Male,1999-12-17,Pune,Human Resources,CC500,HR Manager,G1,Permanent,Hybrid,2020-12-30,,Active,E04429,1.0,B.Tech,1,Campus,No
E03942,Employee 3942,Female,1998-03-16,Pune,Finance,CC400,Finance Manager,G4,Permanent,Hybrid,2024-06-27,,Active,,1.0,Bachelor's,14,LinkedIn,No
E03943,Employee 3943,Male,1988-05-24,Hyderabad,Human Resources,CC500,HR Manager,G4,Permanent,Onsite,2020-12-12,,Active,,1.0,Bachelor's,18,Company Website,No
E03944,Employee 3944,Male,1982-06-13,Bengaluru,Supply Chain,CC800,Supply Chain Analyst,G3,Permanent,Remote,2020-07-25,,Active,E02825,1.0,PhD,10,Company Website,No
E03945,Employee 3945,Male,1999-04-20,Gurugram,Operations,CC300,Team Lead,G2,Permanent,Hybrid,2021-07-20,,Active,E03467,1.0,Master's,3,Internal Mobility,No
E03946,Employee 3946,Female,1997-12-26,Pune,Operations,CC300,Operations Analyst,G5,Permanent,Hybrid,2021-02-19,,Active,,1.0,MBA,14,Company Website,No
E03947,Employee 3947,Female,1982-08-28,Noida,Operations,CC300,Operations Manager,G4,Contract,Hybrid,2024-04-26,,Active,,1.0,Master's,9,Company Website,No
E03948,Employee 3948,Male,1985-03-25,Pune,Supply Chain,CC800,Logistics Manager,G1,Permanent,Hybrid,2022-05-04,,Active,,1.0,Bachelor's,4,Job Portal,No
E03949,Employee 3949,Female,1993-05-01,Noida,Human Resources,CC500,HR Executive,G3,Permanent,Onsite,2022-09-17,,Active,E02012,1.0,B.Tech,11,Referral,No
E03950,Employee 3950,Male,1976-12-19,Noida,Sales,CC200,Sales Analyst,G2,Intern,Hybrid,2018-07-18,2024-02-15,Exited,E04004,0.75,Bachelor's,17,Company Website,No
E03951,Employee 3951,Male,1990-08-21,Chennai,Marketing,CC600,Digital Marketing Analyst,G3,Contract,Hybrid,2018-05-02,,Active,E01700,0.5,B.Tech,18,Internal Mobility,No
E03952,Employee 3952,Male,1994-10-29,Hyderabad,Customer Success,CC700,Customer Success Manager,G2,Permanent,Hybrid,2022-11-25,,Active,E00028,1.0,B.Tech,15,Agency,No
E03953,Employee 3953,Female,1996-06-01,Hyderabad,Finance,CC400,Finance Manager,G2,Permanent,Onsite,2019-03-22,,Active,E01714,1.0,PhD,16,Agency,No
E03954,Employee 3954,Male,1988-06-27,Noida,Supply Chain,CC800,Procurement Specialist,G3,Permanent,Onsite,2019-07-07,2023-12-12,Exited,E02311,1.0,Master's,3,Referral,No
E03955,Employee 3955,Male,1987-03-05,Gurugram,Customer Success,CC700,Support Analyst,G4,Permanent,Remote,2019-10-11,2026-04-05,Exited,E01654,1.0,Master's,0,Campus,Yes
E03956,Employee 3956,Male,1975-12-15,Pune,Human Resources,CC500,HR Manager,G4,Contract,Hybrid,2020-11-11,,Active,,0.75,Bachelor's,13,Internal Mobility,No
E03957,Employee 3957,Female,1989-10-22,Bengaluru,Operations,CC300,Operations Executive,G3,Contract,Hybrid,2022-10-13,2025-05-10,Exited,E04290,0.75,Bachelor's,12,Referral,No
E03958,Employee 3958,Female,1982-07-27,Hyderabad,Supply Chain,CC800,Planner,G1,Permanent,Remote,2020-10-22,,Active,E01863,1.0,MBA,6,LinkedIn,Yes
E03959,Employee 3959,Non-binary,1998-07-29,Bengaluru,Marketing,CC600,Brand Manager,G4,Permanent,Onsite,2022-09-26,,Active,,1.0,Bachelor's,5,Internal Mobility,No
E03960,Employee 3960,Male,1988-09-07,Hyderabad,Technology,CC100,Tech Lead,G2,Contract,Hybrid,2026-04-26,,Active,E01146,0.75,Bachelor's,17,Company Website,No
E03961,Employee 3961,Male,1993-01-14,Chennai,Operations,CC300,Operations Executive,G3,Permanent,Hybrid,2024-06-06,,Active,E00247,1.0,PhD,12,LinkedIn,No
E03962,Employee 3962,Male,1978-04-10,Pune,Human Resources,CC500,HR Executive,G3,Intern,Onsite,2018-01-29,,Active,E02211,1.0,PhD,16,LinkedIn,No
E03963,Employee 3963,Male,1985-12-13,Hyderabad,Sales,CC200,Regional Sales Manager,G3,Permanent,Hybrid,2018-10-05,,Active,E02436,1.0,Bachelor's,3,Agency,No
E03964,Employee 3964,Male,1989-12-08,Bengaluru,Human Resources,CC500,HR Executive,G5,Permanent,Hybrid,2022-07-08,,Active,,1.0,Bachelor's,16,Agency,No
E03965,Employee 3965,Male,1980-10-21,Bengaluru,Finance,CC400,Finance Analyst,G2,Permanent,Hybrid,2023-03-16,,Active,E03602,1.0,Master's,5,Campus,No
E03966,Employee 3966,Male,1975-09-23,Bengaluru,Operations,CC300,Operations Analyst,G4,Permanent,Onsite,2017-11-02,2024-02-25,Exited,E02022,1.0,MBA,7,LinkedIn,Yes
E03967,Employee 3967,Female,1994-07-23,Gurugram,Technology,CC100,Data Scientist,G3,Permanent,Onsite,2019-11-05,,Active,E02127,1.0,Bachelor's,11,Internal Mobility,No
E03968,Employee 3968,Female,1995-03-15,Gurugram,Finance,CC400,Finance Manager,G1,Permanent,Onsite,2022-01-12,,Active,E03528,1.0,Master's,18,Campus,No
E03969,Employee 3969,Female,1997-08-18,Hyderabad,Supply Chain,CC800,Supply Chain Analyst,G4,Permanent,Hybrid,2024-03-28,,Active,,1.0,Bachelor's,2,Campus,No
E03970,Employee 3970,Female,1994-06-01,Pune,Finance,CC400,Senior Finance Analyst,G2,Permanent,Hybrid,2021-06-25,2025-05-07,Exited,E01589,1.0,B.Tech,4,Referral,Yes
E03971,Employee 3971,Female,2000-02-19,Hyderabad,Finance,CC400,Senior Finance Analyst,G5,Permanent,Onsite,2022-05-12,,Active,,1.0,PhD,2,Referral,No
E03972,Employee 3972,Male,1981-08-19,Hyderabad,Sales,CC200,Sales Executive,G3,Permanent,Onsite,2020-04-01,2023-02-21,Exited,E03726,1.0,MBA,10,Agency,No
E03973,Employee 3973,Male,1995-02-10,Gurugram,Operations,CC300,Operations Analyst,G4,Permanent,Hybrid,2023-10-01,,Active,,1.0,Bachelor's,7,Campus,Yes
E03974,Employee 3974,Male,1983-12-17,Mumbai,Supply Chain,CC800,Procurement Specialist,G4,Permanent,Onsite,2021-06-16,,Active,,1.0,Bachelor's,5,Company Website,Yes
E03975,Employee 3975,Male,1994-11-11,Bengaluru,Sales,CC200,Account Manager,G2,Contract,Remote,2021-04-07,,Active,E01015,0.5,Master's,4,Agency,No
E03976,Employee 3976,Female,1995-05-24,Gurugram,Human Resources,CC500,HR Manager,G4,Permanent,Hybrid,2020-07-07,,Active,,1.0,Bachelor's,10,Job Portal,No
E03977,Employee 3977,Male,1999-05-04,Bengaluru,Sales,CC200,Regional Sales Manager,G2,Permanent,Onsite,2025-04-18,2025-09-04,Exited,E01015,1.0,PhD,14,Internal Mobility,Yes
E03978,Employee 3978,Male,1998-06-29,Bengaluru,Customer Success,CC700,Customer Success Manager,G4,Permanent,Remote,2024-01-10,,Active,,1.0,Master's,10,LinkedIn,No
E03979,Employee 3979,Male,1973-05-24,Hyderabad,Customer Success,CC700,Customer Success Executive,G5,Permanent,Remote,2017-01-26,2022-02-11,Exited,E03522,1.0,Bachelor's,9,Job Portal,No
E03980,Employee 3980,Male,1991-07-07,Noida,Human Resources,CC500,HR Business Partner,G3,Contract,Onsite,2023-04-20,2024-07-03,Exited,E01230,0.5,B.Tech,14,Internal Mobility,No
E03981,Employee 3981,Female,1997-03-08,Chennai,Marketing,CC600,Digital Marketing Analyst,G3,Permanent,Onsite,2019-11-24,,Active,E00263,1.0,Master's,0,Agency,No
E03982,Employee 3982,Female,1976-05-25,Hyderabad,Sales,CC200,Sales Analyst,G3,Permanent,Hybrid,2017-08-29,,Active,E00469,1.0,B.Tech,10,Agency,Yes
E03983,Employee 3983,Female,1993-03-16,Gurugram,Operations,CC300,Operations Manager,G3,Permanent,Hybrid,2021-07-20,2026-08-23,Exited,E04433,1.0,M.Tech,1,Company Website,No
E03984,Employee 3984,Female,1995-05-25,Bengaluru,Operations,CC300,Team Lead,G1,Intern,Hybrid,2025-12-08,,Active,E04315,1.0,Bachelor's,6,Job Portal,No
E03985,Employee 3985,Male,1977-07-16,Chennai,Finance,CC400,Finance Analyst,G5,Permanent,Hybrid,2020-08-06,,Active,,1.0,B.Tech,16,Job Portal,No
E03986,Employee 3986,Male,1997-04-27,Chennai,Customer Success,CC700,Customer Success Executive,G4,Permanent,Hybrid,2020-07-21,,Active,,1.0,B.Tech,18,Referral,No
E03987,Employee 3987,Male,1998-07-01,Chennai,Operations,CC300,Operations Manager,G3,Permanent,Hybrid,2024-12-19,,Active,,1.0,PhD,16,Job Portal,No
E03988,Employee 3988,Male,1993-12-13,Hyderabad,Sales,CC200,Sales Analyst,G6,Permanent,Hybrid,2019-12-30,,Active,,1.0,MBA,2,Agency,No
E03989,Employee 3989,Male,1977-10-19,Bengaluru,Supply Chain,CC800,Logistics Manager,G5,Contract,Remote,2022-03-10,,Active,,0.75,M.Tech,11,LinkedIn,No
E03990,Employee 3990,Female,1990-06-28,Chennai,Supply Chain,CC800,Planner,G4,Permanent,Onsite,2019-06-24,,Active,,1.0,Master's,6,Agency,Yes
