Date,Month,SKU,Product,Category,Region,Customer,Supplier ID,Supplier,Demand,Forecast,Opening Inventory,Closing Inventory,Safety Stock,Lead Time (Days),Order Qty,Delivered Qty,Requested Date,Delivery Date,OTIF,Stockout,Unit Cost (INR),Selling Price (INR),Inventory Value (INR)
2026-03-24,Mar-2026,SKU-122,Vision Inspection Unit 2,Premium Equipment,East,Bengal Engineering,SUP-H,Horizon Parts,69,63,88,72,23,18,83,83,2026-04-03,2026-04-13,No,No,154749.02,206597.38,11141929.31
2026-08-30,Aug-2026,SKU-111,Drive Belt 1,Standard Components,North,Delhi Industrial Systems,SUP-D,Delta Engineering,112,123,168,148,34,22,119,119,2026-09-05,2026-09-05,Yes,No,9144.32,11841.92,1353359.61
2026-06-29,Jun-2026,SKU-132,Coolant Module 2,Consumables,South,Deccan Industries,SUP-B,Bharat Industrial,220,194,392,344,97,13,240,240,2026-07-06,2026-07-06,Yes,No,5194.69,7901.55,1786974.73
2026-08-12,Aug-2026,SKU-115,Connector Set 1,Standard Components,North,NorthStar Automation,SUP-F,Fusion Tech,162,154,241,205,43,22,184,184,2026-08-21,2026-08-21,Yes,No,7875.23,11971.07,1614422.92
2026-05-30,May-2026,SKU-101,Servo Controller 1,Critical Components,West,Metro Automation,SUP-C,Crest Global,88,68,67,50,21,32,97,88,2026-06-08,2026-06-13,No,Yes,31023.88,47120.83,1551193.89
2026-02-17,Feb-2026,SKU-128,Lubrication Kit 2,Consumables,North,Horizon Machines,SUP-E,Everest Components,216,215,455,409,107,15,231,231,2026-02-26,2026-02-26,Yes,No,3672.75,4879.98,1502155.71
2026-06-14,Jun-2026,SKU-104,Precision Gearbox 2,Critical Components,East,Prime Industrial,SUP-C,Crest Global,130,99,60,30,31,27,151,151,2026-06-20,2026-06-20,Yes,Yes,42733.64,52684.22,1282009.16
2026-08-08,Aug-2026,SKU-114,Valve Kit 2,Standard Components,North,NorthStar Automation,SUP-B,Bharat Industrial,171,134,195,159,37,17,181,181,2026-08-13,2026-08-13,Yes,No,6960.9,10135.86,1106782.83
2026-05-13,May-2026,SKU-121,Vision Inspection Unit 1,Premium Equipment,South,Southern Automation,SUP-D,Delta Engineering,46,49,116,106,18,16,57,57,2026-05-18,2026-05-18,Yes,No,175250.66,253327.34,18576570.17
2026-04-15,Apr-2026,SKU-121,Vision Inspection Unit 1,Premium Equipment,North,NorthStar Automation,SUP-D,Delta Engineering,54,62,103,95,23,23,53,53,2026-04-20,2026-04-20,Yes,No,115258.93,156738.39,10949598.0
2026-06-10,Jun-2026,SKU-122,Vision Inspection Unit 2,Premium Equipment,Central,Vindhya Engineering,SUP-F,Fusion Tech,53,58,106,97,22,12,52,52,2026-06-21,2026-06-21,Yes,No,176796.88,270146.46,17149297.2
2026-04-07,Apr-2026,SKU-118,CNC Control Unit 2,Premium Equipment,West,Metro Automation,SUP-B,Bharat Industrial,62,58,70,60,22,11,57,51,2026-04-12,2026-04-12,No,No,105652.64,134783.59,6339158.63
2026-02-12,Feb-2026,SKU-116,Connector Set 2,Standard Components,West,Western Manufacturing,SUP-F,Fusion Tech,151,160,221,198,44,18,141,130,2026-02-22,2026-02-22,No,No,6329.12,9195.45,1253166.03
2026-04-24,Apr-2026,SKU-101,Servo Controller 1,Critical Components,East,Prime Industrial,SUP-F,Fusion Tech,93,70,67,49,22,22,91,91,2026-05-02,2026-05-02,Yes,Yes,46228.48,64324.67,2265195.67
2026-07-01,Jul-2026,SKU-116,Connector Set 2,Standard Components,South,Kaveri Engineering,SUP-C,Crest Global,195,187,265,226,52,27,196,196,2026-07-13,2026-07-13,Yes,No,2768.68,3411.71,625722.46
2026-06-18,Jun-2026,SKU-130,Seal Pack 2,Consumables,North,Apex Engineering,SUP-F,Fusion Tech,213,215,459,416,107,26,219,219,2026-06-23,2026-06-23,Yes,No,2597.24,3792.7,1080453.91
2026-05-26,May-2026,SKU-113,Valve Kit 1,Standard Components,West,Gujarat Process Systems,SUP-B,Bharat Industrial,170,158,208,175,44,22,169,169,2026-06-05,2026-06-05,Yes,No,4335.58,5369.03,758726.02
2026-05-28,May-2026,SKU-109,Bearing Assembly 1,Standard Components,Central,Vindhya Engineering,SUP-H,Horizon Parts,143,147,211,182,41,17,151,151,2026-06-07,2026-06-07,Yes,No,12725.09,19444.78,2315966.68
2026-01-20,Jan-2026,SKU-126,Filter Cartridge 2,Consumables,North,Delhi Industrial Systems,SUP-A,Alpha Components,360,358,799,726,179,21,368,368,2026-01-31,2026-01-31,Yes,No,3108.03,3805.27,2256427.67
2026-05-30,May-2026,SKU-127,Lubrication Kit 1,Consumables,West,Western Manufacturing,SUP-G,Global Motion,323,286,611,546,143,14,329,328,2026-06-06,2026-06-06,No,No,3005.59,4209.8,1641049.82
2026-05-22,May-2026,SKU-117,CNC Control Unit 1,Premium Equipment,North,Apex Engineering,SUP-E,Everest Components,47,50,86,79,19,15,42,42,2026-06-03,2026-06-06,No,No,120306.58,152186.53,9504220.17
2026-07-27,Jul-2026,SKU-110,Bearing Assembly 2,Standard Components,Central,Central Industrial Works,SUP-G,Global Motion,150,169,241,213,47,20,171,171,2026-08-07,2026-08-07,Yes,No,10748.21,13826.68,2289367.96
2026-06-30,Jun-2026,SKU-126,Filter Cartridge 2,Consumables,South,Kaveri Engineering,SUP-F,Fusion Tech,202,207,427,390,103,19,199,193,2026-07-09,2026-07-09,No,No,4022.66,5018.1,1568838.49
2026-04-17,Apr-2026,SKU-102,Servo Controller 2,Critical Components,North,Apex Engineering,SUP-H,Horizon Parts,105,87,94,69,27,22,125,125,2026-04-28,2026-04-28,Yes,Yes,60225.37,75531.16,4155550.37
2026-01-19,Jan-2026,SKU-131,Coolant Module 1,Consumables,West,Western Manufacturing,SUP-E,Everest Components,236,284,589,555,142,14,254,254,2026-01-31,2026-01-31,Yes,No,1052.43,1622.39,584098.81
2026-01-28,Jan-2026,SKU-103,Precision Gearbox 1,Critical Components,Central,Central Industrial Works,SUP-A,Alpha Components,72,64,68,56,20,11,63,63,2026-02-02,2026-02-02,Yes,Yes,24984.07,36768.02,1399108.0
2026-06-14,Jun-2026,SKU-115,Connector Set 1,Standard Components,West,Gujarat Process Systems,SUP-A,Alpha Components,258,304,472,432,85,19,278,278,2026-06-26,2026-06-26,Yes,No,10467.42,14980.98,4521923.63
2026-08-15,Aug-2026,SKU-128,Lubrication Kit 2,Consumables,South,Kaveri Engineering,SUP-E,Everest Components,199,255,550,527,127,15,205,205,2026-08-22,2026-08-22,Yes,No,4178.35,5705.4,2201992.53
2026-01-15,Jan-2026,SKU-124,Smart Drive 2,Premium Equipment,North,Delhi Industrial Systems,SUP-D,Delta Engineering,36,37,47,37,14,22,53,53,2026-01-26,2026-01-26,Yes,No,110911.08,162525.66,4103710.11
2026-08-23,Aug-2026,SKU-125,Filter Cartridge 1,Consumables,West,Western Manufacturing,SUP-F,Fusion Tech,153,191,378,361,95,22,145,145,2026-09-01,2026-09-01,Yes,No,3564.68,4389.92,1286851.14
2026-01-19,Jan-2026,SKU-114,Valve Kit 2,Standard Components,Central,CoreTech Manufacturing,SUP-G,Global Motion,193,226,303,275,63,17,199,199,2026-01-30,2026-01-30,Yes,No,11295.81,16526.78,3106346.42
2026-02-01,Feb-2026,SKU-107,Power Module 1,Critical Components,Central,Central Industrial Works,SUP-E,Everest Components,152,139,170,144,44,13,146,132,2026-02-12,2026-02-22,No,No,44033.44,56132.15,6340815.58
2026-03-08,Mar-2026,SKU-123,Smart Drive 1,Premium Equipment,West,Metro Automation,SUP-B,Bharat Industrial,52,51,57,47,19,19,54,54,2026-03-13,2026-03-13,Yes,No,137080.13,174243.22,6442765.95
2026-06-11,Jun-2026,SKU-132,Coolant Module 2,Consumables,West,Gujarat Process Systems,SUP-A,Alpha Components,207,242,503,468,121,14,230,230,2026-06-23,2026-06-23,Yes,No,5351.41,8036.62,2504460.88
2026-07-29,Jul-2026,SKU-119,Robotic Arm Module 1,Premium Equipment,East,Orion Industries,SUP-E,Everest Components,40,41,87,76,15,15,59,55,2026-08-07,2026-08-07,No,No,65075.51,89227.87,4945738.6
2026-05-12,May-2026,SKU-122,Vision Inspection Unit 2,Premium Equipment,East,Orion Industries,SUP-F,Fusion Tech,65,54,69,53,20,23,82,82,2026-05-24,2026-05-24,Yes,No,113829.64,151245.27,6032970.99
2026-03-12,Mar-2026,SKU-129,Seal Pack 1,Consumables,West,Western Manufacturing,SUP-D,Delta Engineering,240,273,530,493,136,12,243,243,2026-03-17,2026-03-17,Yes,No,2364.5,3657.98,1165696.19
2026-07-02,Jul-2026,SKU-114,Valve Kit 2,Standard Components,South,Southern Automation,SUP-A,Alpha Components,211,242,324,291,67,17,219,219,2026-07-10,2026-07-10,Yes,No,6518.94,10063.88,1897010.23
2026-04-19,Apr-2026,SKU-126,Filter Cartridge 2,Consumables,North,Delhi Industrial Systems,SUP-D,Delta Engineering,256,268,554,505,134,27,267,267,2026-04-24,2026-04-28,No,No,2912.7,4441.45,1470913.61
2026-03-07,Mar-2026,SKU-116,Connector Set 2,Standard Components,North,NorthStar Automation,SUP-C,Crest Global,205,154,177,132,43,26,229,229,2026-03-14,2026-03-14,Yes,Yes,12554.88,18630.62,1657244.73
2026-01-31,Jan-2026,SKU-109,Bearing Assembly 1,Standard Components,East,Bengal Engineering,SUP-A,Alpha Components,101,102,137,119,28,12,94,94,2026-02-11,2026-02-11,Yes,No,5936.29,8248.4,706418.29
2026-04-11,Apr-2026,SKU-115,Connector Set 1,Standard Components,South,TechFab Systems,SUP-E,Everest Components,250,283,438,395,79,19,273,273,2026-04-18,2026-04-18,Yes,No,10121.88,14299.38,3998143.45
2026-08-26,Aug-2026,SKU-121,Vision Inspection Unit 1,Premium Equipment,West,Vertex Engineering,SUP-G,Global Motion,33,29,41,30,11,16,57,57,2026-09-02,2026-09-11,No,No,59500.42,77352.8,1785012.55
2026-06-25,Jun-2026,SKU-115,Connector Set 1,Standard Components,West,Gujarat Process Systems,SUP-H,Horizon Parts,210,232,320,285,64,19,210,210,2026-07-03,2026-07-03,Yes,No,8513.97,11630.34,2426482.68
2026-08-16,Aug-2026,SKU-131,Coolant Module 1,Consumables,East,Bengal Engineering,SUP-G,Global Motion,272,276,566,513,138,19,271,271,2026-08-27,2026-09-08,No,No,3070.65,4314.7,1575243.69
2026-08-05,Aug-2026,SKU-118,CNC Control Unit 2,Premium Equipment,South,Deccan Industries,SUP-A,Alpha Components,36,39,72,64,14,16,48,48,2026-08-15,2026-08-15,Yes,No,79109.73,118933.32,5063022.57
2026-08-10,Aug-2026,SKU-129,Seal Pack 1,Consumables,East,Eastern Process Tech,SUP-A,Alpha Components,202,234,485,451,117,11,222,222,2026-08-17,2026-08-17,Yes,No,1600.01,2133.85,721605.32
2026-08-29,Aug-2026,SKU-129,Seal Pack 1,Consumables,Central,Central Industrial Works,SUP-E,Everest Components,176,154,331,296,77,21,175,175,2026-09-08,2026-09-08,Yes,No,4014.49,6197.42,1188287.82
2026-07-27,Jul-2026,SKU-129,Seal Pack 1,Consumables,Central,Narmada Systems,SUP-A,Alpha Components,202,229,484,454,114,12,196,196,2026-08-07,2026-08-07,Yes,No,1894.38,2555.56,860048.23
2026-07-25,Jul-2026,SKU-122,Vision Inspection Unit 2,Premium Equipment,South,Deccan Industries,SUP-E,Everest Components,61,59,52,37,22,13,78,78,2026-08-02,2026-08-02,Yes,Yes,63819.14,83828.34,2361308.13
2026-06-08,Jun-2026,SKU-122,Vision Inspection Unit 2,Premium Equipment,South,Kaveri Engineering,SUP-H,Horizon Parts,75,77,123,108,29,16,81,76,2026-06-17,2026-06-24,No,No,58003.68,76947.7,6264397.52
2026-01-20,Jan-2026,SKU-106,Industrial Sensor 2,Critical Components,North,Apex Engineering,SUP-C,Crest Global,144,118,127,102,37,32,139,128,2026-01-28,2026-01-28,No,Yes,37942.02,55993.7,3870086.36
2026-01-24,Jan-2026,SKU-103,Precision Gearbox 1,Critical Components,East,Eastern Process Tech,SUP-H,Horizon Parts,103,94,110,89,30,12,105,105,2026-02-05,2026-02-05,Yes,No,47886.73,59541.87,4261919.29
2026-03-27,Mar-2026,SKU-125,Filter Cartridge 1,Consumables,South,Kaveri Engineering,SUP-F,Fusion Tech,141,161,322,296,80,19,162,162,2026-04-06,2026-04-06,Yes,No,2323.79,3332.35,687841.15
2026-06-30,Jun-2026,SKU-125,Filter Cartridge 1,Consumables,North,Apex Engineering,SUP-H,Horizon Parts,264,310,615,579,155,26,258,258,2026-07-10,2026-07-22,No,No,2524.77,3754.27,1461844.15
2026-01-20,Jan-2026,SKU-130,Seal Pack 2,Consumables,Central,Vindhya Engineering,SUP-B,Bharat Industrial,195,223,447,417,111,20,196,196,2026-01-30,2026-01-30,Yes,No,1761.19,2607.51,734418.13
2026-06-24,Jun-2026,SKU-109,Bearing Assembly 1,Standard Components,East,Prime Industrial,SUP-E,Everest Components,154,154,195,166,43,16,163,147,2026-07-04,2026-07-04,No,No,10820.2,16742.8,1796152.79
2026-08-17,Aug-2026,SKU-119,Robotic Arm Module 1,Premium Equipment,North,Delhi Industrial Systems,SUP-D,Delta Engineering,63,62,131,118,23,19,69,69,2026-08-23,2026-08-24,No,No,75595.75,100134.5,8920298.19
2026-05-30,May-2026,SKU-104,Precision Gearbox 2,Critical Components,West,Vertex Engineering,SUP-H,Horizon Parts,64,57,79,67,18,22,69,63,2026-06-10,2026-06-10,No,No,44023.34,56671.35,2949564.04
2026-03-23,Mar-2026,SKU-115,Connector Set 1,Standard Components,South,TechFab Systems,SUP-H,Horizon Parts,201,208,269,231,58,18,202,202,2026-04-03,2026-04-03,Yes,No,8176.04,12046.92,1888665.56
2026-02-12,Feb-2026,SKU-102,Servo Controller 2,Critical Components,West,Western Manufacturing,SUP-G,Global Motion,111,81,85,62,25,19,119,119,2026-02-21,2026-02-21,Yes,Yes,25649.77,36749.95,1590286.01
2026-07-06,Jul-2026,SKU-105,Industrial Sensor 1,Critical Components,East,Prime Industrial,SUP-C,Crest Global,98,89,86,71,28,27,90,79,2026-07-14,2026-07-14,No,Yes,36450.09,49788.95,2587956.33
2026-02-12,Feb-2026,SKU-115,Connector Set 1,Standard Components,West,Metro Automation,SUP-H,Horizon Parts,201,207,276,239,57,23,195,195,2026-02-18,2026-02-18,Yes,No,10443.99,13138.54,2496113.47
2026-05-14,May-2026,SKU-131,Coolant Module 1,Consumables,South,TechFab Systems,SUP-A,Alpha Components,298,358,747,707,179,16,303,303,2026-05-23,2026-05-23,Yes,No,5003.52,6888.18,3537488.36
2026-04-15,Apr-2026,SKU-123,Smart Drive 1,Premium Equipment,North,NorthStar Automation,SUP-H,Horizon Parts,50,57,117,110,21,18,49,49,2026-04-26,2026-04-26,Yes,No,159406.01,244958.37,17534660.85
2026-05-13,May-2026,SKU-105,Industrial Sensor 1,Critical Components,North,Apex Engineering,SUP-C,Crest Global,151,111,110,81,35,36,165,149,2026-05-24,2026-05-24,No,Yes,39697.86,60405.02,3215526.68
2026-08-13,Aug-2026,SKU-126,Filter Cartridge 2,Consumables,South,Southern Automation,SUP-C,Crest Global,238,255,527,481,127,26,259,259,2026-08-23,2026-08-23,Yes,No,5091.44,6672.5,2448980.74
2026-01-17,Jan-2026,SKU-127,Lubrication Kit 1,Consumables,North,Delhi Industrial Systems,SUP-D,Delta Engineering,199,258,522,500,129,24,207,207,2026-01-25,2026-01-25,Yes,No,4241.38,6351.21,2120689.78
2026-05-11,May-2026,SKU-112,Drive Belt 2,Standard Components,North,Horizon Machines,SUP-C,Crest Global,157,135,205,175,37,28,154,154,2026-05-17,2026-05-24,No,No,13584.34,17312.97,2377258.73
2026-07-16,Jul-2026,SKU-116,Connector Set 2,Standard Components,South,Southern Automation,SUP-H,Horizon Parts,179,220,303,280,61,19,184,184,2026-07-21,2026-07-21,Yes,No,5436.37,7387.81,1522182.44
2026-07-28,Jul-2026,SKU-118,CNC Control Unit 2,Premium Equipment,East,Prime Industrial,SUP-E,Everest Components,59,61,82,68,23,17,74,74,2026-08-09,2026-08-09,Yes,No,115098.24,150300.9,7826680.04
2026-05-16,May-2026,SKU-120,Robotic Arm Module 2,Premium Equipment,North,Apex Engineering,SUP-B,Bharat Industrial,59,53,62,46,20,20,83,83,2026-05-25,2026-05-25,Yes,No,64086.46,80686.56,2947977.04
2026-03-24,Mar-2026,SKU-125,Filter Cartridge 1,Consumables,Central,Vindhya Engineering,SUP-G,Global Motion,297,340,742,699,170,21,288,288,2026-04-03,2026-04-03,Yes,No,2013.56,2949.26,1407478.82
2026-05-13,May-2026,SKU-116,Connector Set 2,Standard Components,South,TechFab Systems,SUP-D,Delta Engineering,159,159,231,198,44,19,167,167,2026-05-22,2026-05-22,Yes,No,13906.62,18848.89,2753510.61
2026-04-23,Apr-2026,SKU-102,Servo Controller 2,Critical Components,North,Apex Engineering,SUP-G,Global Motion,172,173,176,142,55,21,171,170,2026-05-04,2026-05-12,No,No,60633.56,88515.11,8609966.02
2026-07-20,Jul-2026,SKU-129,Seal Pack 1,Consumables,West,Gujarat Process Systems,SUP-G,Global Motion,222,221,489,450,110,15,215,197,2026-08-01,2026-08-01,No,No,4165.84,5870.85,1874627.57
2026-04-19,Apr-2026,SKU-124,Smart Drive 2,Premium Equipment,North,Apex Engineering,SUP-B,Bharat Industrial,69,82,87,77,31,20,74,74,2026-04-28,2026-04-28,Yes,No,114232.65,139951.74,8795914.06
2026-04-22,Apr-2026,SKU-112,Drive Belt 2,Standard Components,West,Vertex Engineering,SUP-F,Fusion Tech,190,181,233,193,50,22,202,202,2026-05-03,2026-05-03,Yes,No,4089.16,5928.92,789208.65
2026-08-08,Aug-2026,SKU-123,Smart Drive 1,Premium Equipment,West,Gujarat Process Systems,SUP-H,Horizon Parts,43,48,71,65,18,19,37,37,2026-08-20,2026-08-20,Yes,No,152894.49,202622.66,9938141.85
2026-02-21,Feb-2026,SKU-115,Connector Set 1,Standard Components,South,Deccan Industries,SUP-G,Global Motion,164,139,179,142,38,20,186,186,2026-02-27,2026-02-27,Yes,No,3031.1,4254.28,430416.67
2026-01-31,Jan-2026,SKU-109,Bearing Assembly 1,Standard Components,West,Vertex Engineering,SUP-F,Fusion Tech,87,95,120,104,26,20,94,94,2026-02-09,2026-02-09,Yes,No,13091.52,19821.07,1361518.01
2026-08-10,Aug-2026,SKU-116,Connector Set 2,Standard Components,South,TechFab Systems,SUP-C,Crest Global,164,124,168,135,34,28,167,167,2026-08-22,2026-08-29,No,No,9098.45,11245.06,1228290.81
2026-02-09,Feb-2026,SKU-127,Lubrication Kit 1,Consumables,Central,Narmada Systems,SUP-E,Everest Components,159,136,291,257,68,11,170,170,2026-02-16,2026-02-16,Yes,No,5443.16,7482.63,1398892.37
2026-01-14,Jan-2026,SKU-118,CNC Control Unit 2,Premium Equipment,North,Apex Engineering,SUP-H,Horizon Parts,55,51,76,62,19,22,70,70,2026-01-25,2026-01-25,Yes,No,127815.45,158480.38,7924557.77
2026-06-01,Jun-2026,SKU-130,Seal Pack 2,Consumables,South,TechFab Systems,SUP-C,Crest Global,228,223,460,411,111,28,251,246,2026-06-11,2026-06-14,No,No,5361.3,7530.78,2203492.26
2026-08-07,Aug-2026,SKU-132,Coolant Module 2,Consumables,South,Deccan Industries,SUP-H,Horizon Parts,110,108,212,190,54,16,111,111,2026-08-13,2026-08-13,Yes,No,944.73,1454.64,179499.26
2026-07-17,Jul-2026,SKU-111,Drive Belt 1,Standard Components,South,Deccan Industries,SUP-G,Global Motion,136,121,175,146,33,22,149,146,2026-07-25,2026-07-25,No,No,6651.58,9778.71,971130.93
2026-06-25,Jun-2026,SKU-109,Bearing Assembly 1,Standard Components,Central,Central Industrial Works,SUP-A,Alpha Components,203,274,397,382,76,10,194,194,2026-07-03,2026-07-03,Yes,No,8568.89,13052.87,3273316.84
2026-07-04,Jul-2026,SKU-128,Lubrication Kit 2,Consumables,West,Gujarat Process Systems,SUP-C,Crest Global,303,342,687,635,171,28,325,325,2026-07-13,2026-07-13,Yes,No,2231.0,3045.95,1416686.04
2026-04-19,Apr-2026,SKU-112,Drive Belt 2,Standard Components,East,Orion Industries,SUP-A,Alpha Components,216,178,239,194,49,14,227,227,2026-05-01,2026-05-01,Yes,No,6645.18,9225.14,1289165.34
2026-05-13,May-2026,SKU-107,Power Module 1,Critical Components,South,TechFab Systems,SUP-C,Crest Global,118,100,104,79,32,27,127,127,2026-05-20,2026-05-21,No,Yes,26737.42,34611.69,2112256.4
2026-03-01,Mar-2026,SKU-109,Bearing Assembly 1,Standard Components,West,Metro Automation,SUP-E,Everest Components,127,158,241,225,44,14,132,132,2026-03-06,2026-03-14,No,No,11930.2,16055.21,2684295.35
2026-03-31,Mar-2026,SKU-106,Industrial Sensor 2,Critical Components,South,TechFab Systems,SUP-B,Bharat Industrial,139,133,122,95,42,17,137,137,2026-04-08,2026-04-08,Yes,Yes,47745.22,63892.32,4535795.49
2026-08-07,Aug-2026,SKU-114,Valve Kit 2,Standard Components,South,Kaveri Engineering,SUP-D,Delta Engineering,162,183,323,298,51,21,160,160,2026-08-17,2026-08-17,Yes,No,13384.39,20282.96,3988547.63
2026-08-06,Aug-2026,SKU-115,Connector Set 1,Standard Components,East,Bengal Engineering,SUP-C,Crest Global,124,140,208,188,39,28,128,125,2026-08-11,2026-08-11,No,No,6090.23,9231.07,1144963.59
2026-02-26,Feb-2026,SKU-129,Seal Pack 1,Consumables,North,Delhi Industrial Systems,SUP-D,Delta Engineering,250,320,646,615,160,20,274,274,2026-03-09,2026-03-09,Yes,No,4987.0,7114.26,3067007.64
2026-01-08,Jan-2026,SKU-118,CNC Control Unit 2,Premium Equipment,East,Prime Industrial,SUP-B,Bharat Industrial,37,32,33,27,12,16,34,34,2026-01-19,2026-01-19,Yes,Yes,177155.44,233422.04,4783196.75
2026-08-09,Aug-2026,SKU-123,Smart Drive 1,Premium Equipment,South,Southern Automation,SUP-B,Bharat Industrial,38,42,59,53,15,15,38,38,2026-08-14,2026-08-14,Yes,No,111287.78,172158.59,5898252.12
2026-06-08,Jun-2026,SKU-128,Lubrication Kit 2,Consumables,East,Orion Industries,SUP-D,Delta Engineering,220,304,633,619,152,16,212,212,2026-06-20,2026-06-20,Yes,No,3234.04,4177.86,2001872.96
2026-02-28,Feb-2026,SKU-106,Industrial Sensor 2,Critical Components,West,Western Manufacturing,SUP-C,Crest Global,145,135,106,75,43,27,161,157,2026-03-06,2026-03-18,No,Yes,19403.11,29508.22,1455233.36
2026-06-20,Jun-2026,SKU-126,Filter Cartridge 2,Consumables,East,Eastern Process Tech,SUP-G,Global Motion,204,206,451,412,103,18,199,199,2026-07-01,2026-07-01,Yes,No,4985.71,6084.17,2054114.32
2026-05-20,May-2026,SKU-122,Vision Inspection Unit 2,Premium Equipment,North,Delhi Industrial Systems,SUP-H,Horizon Parts,54,56,108,97,21,20,59,55,2026-05-28,2026-05-28,No,No,130464.68,198644.84,12655073.88
2026-03-19,Mar-2026,SKU-101,Servo Controller 1,Critical Components,North,Horizon Machines,SUP-C,Crest Global,121,90,107,83,28,25,123,123,2026-03-24,2026-03-28,No,Yes,19471.63,24696.57,1616145.69
2026-07-30,Jul-2026,SKU-130,Seal Pack 2,Consumables,Central,Narmada Systems,SUP-G,Global Motion,221,281,617,589,140,21,240,240,2026-08-06,2026-08-06,Yes,No,2059.14,2657.45,1212832.32
2026-01-21,Jan-2026,SKU-128,Lubrication Kit 2,Consumables,West,Western Manufacturing,SUP-B,Bharat Industrial,218,232,488,445,116,21,235,235,2026-01-26,2026-01-26,Yes,No,2254.85,3438.44,1003406.65
2026-04-29,Apr-2026,SKU-113,Valve Kit 1,Standard Components,West,Vertex Engineering,SUP-F,Fusion Tech,157,145,208,178,40,17,150,150,2026-05-04,2026-05-04,Yes,No,13062.26,18984.62,2325081.81
2026-06-23,Jun-2026,SKU-124,Smart Drive 2,Premium Equipment,East,Eastern Process Tech,SUP-A,Alpha Components,51,60,61,51,22,17,67,67,2026-07-02,2026-07-02,Yes,No,175050.19,239006.24,8927559.55
